sample_id,region_id,split,cube_path,label_path,metadata_path,time_quality_path
sample_003622,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003622/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003622/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003622/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003622/time_quality.json
sample_003623,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003623/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003623/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003623/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003623/time_quality.json
sample_003624,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003624/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003624/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003624/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003624/time_quality.json
sample_003625,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003625/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003625/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003625/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003625/time_quality.json
sample_003626,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003626/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003626/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003626/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003626/time_quality.json
sample_003627,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003627/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003627/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003627/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003627/time_quality.json
sample_003628,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003628/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003628/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003628/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003628/time_quality.json
sample_003629,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003629/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003629/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003629/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003629/time_quality.json
sample_003670,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003670/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003670/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003670/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003670/time_quality.json
sample_003671,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003671/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003671/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003671/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003671/time_quality.json
sample_003672,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003672/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003672/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003672/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003672/time_quality.json
sample_003673,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003673/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003673/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003673/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003673/time_quality.json
sample_003674,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003674/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003674/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003674/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003674/time_quality.json
sample_003675,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003675/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003675/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003675/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003675/time_quality.json
sample_003676,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003676/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003676/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003676/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003676/time_quality.json
sample_003677,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003677/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003677/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003677/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003677/time_quality.json
sample_003678,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003678/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003678/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003678/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003678/time_quality.json
sample_003679,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003679/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003679/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003679/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003679/time_quality.json
sample_003680,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003680/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003680/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003680/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003680/time_quality.json
sample_003681,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003681/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003681/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003681/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003681/time_quality.json
sample_003682,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003682/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003682/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003682/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003682/time_quality.json
sample_003683,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003683/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003683/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003683/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003683/time_quality.json
sample_003684,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003684/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003684/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003684/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003684/time_quality.json
sample_003685,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003685/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003685/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003685/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003685/time_quality.json
sample_003729,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003729/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003729/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003729/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003729/time_quality.json
sample_003730,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003730/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003730/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003730/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003730/time_quality.json
sample_003731,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003731/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003731/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003731/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003731/time_quality.json
sample_003732,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003732/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003732/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003732/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003732/time_quality.json
sample_003733,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003733/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003733/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003733/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003733/time_quality.json
sample_003734,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003734/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003734/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003734/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003734/time_quality.json
sample_003735,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003735/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003735/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003735/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003735/time_quality.json
sample_003736,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003736/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003736/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003736/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003736/time_quality.json
sample_003737,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003737/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003737/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003737/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003737/time_quality.json
sample_003738,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003738/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003738/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003738/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003738/time_quality.json
sample_003739,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003739/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003739/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003739/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003739/time_quality.json
sample_003740,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003740/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003740/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003740/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003740/time_quality.json
sample_003741,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003741/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003741/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003741/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003741/time_quality.json
sample_003742,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003742/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003742/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003742/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003742/time_quality.json
sample_003743,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003743/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003743/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003743/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003743/time_quality.json
sample_003744,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003744/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003744/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003744/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003744/time_quality.json
sample_003745,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003745/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003745/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003745/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003745/time_quality.json
sample_003746,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003746/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003746/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003746/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003746/time_quality.json
sample_003797,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003797/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003797/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003797/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003797/time_quality.json
sample_003798,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003798/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003798/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003798/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003798/time_quality.json
sample_003799,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003799/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003799/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003799/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003799/time_quality.json
sample_003800,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003800/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003800/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003800/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003800/time_quality.json
sample_003801,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003801/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003801/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003801/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003801/time_quality.json
sample_003802,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003802/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003802/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003802/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003802/time_quality.json
sample_003803,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003803/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003803/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003803/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003803/time_quality.json
sample_003804,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003804/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003804/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003804/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003804/time_quality.json
sample_003805,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003805/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003805/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003805/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003805/time_quality.json
sample_003806,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003806/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003806/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003806/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003806/time_quality.json
sample_003807,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003807/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003807/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003807/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003807/time_quality.json
sample_003808,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003808/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003808/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003808/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003808/time_quality.json
sample_003809,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003809/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003809/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003809/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003809/time_quality.json
sample_003810,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003810/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003810/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003810/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003810/time_quality.json
sample_003811,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003811/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003811/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003811/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003811/time_quality.json
sample_003812,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003812/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003812/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003812/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003812/time_quality.json
sample_003813,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003813/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003813/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003813/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003813/time_quality.json
sample_003814,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003814/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003814/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003814/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003814/time_quality.json
sample_003874,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003874/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003874/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003874/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003874/time_quality.json
sample_003875,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003875/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003875/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003875/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003875/time_quality.json
sample_003876,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003876/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003876/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003876/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003876/time_quality.json
sample_003877,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003877/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003877/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003877/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003877/time_quality.json
sample_003878,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003878/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003878/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003878/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003878/time_quality.json
sample_003879,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003879/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003879/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003879/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003879/time_quality.json
sample_003880,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003880/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003880/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003880/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003880/time_quality.json
sample_003881,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003881/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003881/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003881/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003881/time_quality.json
sample_003882,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003882/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003882/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003882/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003882/time_quality.json
sample_003883,region_r013_c017,train,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003883/x_cube.npy,05_pseudo_labels/sam_refined/xinjiang_vvp_mmi_confidence_corrected/conservative_v1/sample_003883/pseudo_label.npy,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003883/metadata.json,03_processed_data/cubes/xinjiang_2021/cubes/2021/sample_003883/time_quality.json
